Model Type: WaveAnalyzer 1500S
Model Number: 1500S
Serial Number: WA000819
Firmware Version: 1.04
Software Version: 1.9.0
Trace Name: Trace D
Resolution Bandwidth: 150 MHz
Warnings: Normal,ETP1
Creation Time: 2025-07-08T13:22:47

Data:
Frequency [THz]	Wavelength [nm]	Absolute Power [mW]	Power X-Polarization [mW]	Power Y-Polarization [mW]
191.039450	1569.269897	0.000113	2.769198E-5	8.539826E-5
191.039550	1569.269075	0.000107	2.858862E-5	7.843025E-5
191.039650	1569.268254	0.000109	3.002552E-5	7.899424E-5
191.039750	1569.267433	0.000107	3.024565E-5	7.672492E-5
191.039850	1569.266611	0.000100	2.854490E-5	7.176193E-5
191.039950	1569.265790	0.000102	2.791674E-5	7.379968E-5
191.040050	1569.264968	0.000102	2.705305E-5	7.508056E-5
191.040150	1569.264147	0.000105	2.794193E-5	7.725745E-5
191.040250	1569.263325	0.000102	2.809372E-5	7.405993E-5
191.040350	1569.262504	0.000102	2.923907E-5	7.283611E-5
191.040450	1569.261683	0.000104	2.961564E-5	7.450032E-5
191.040550	1569.260861	0.000102	2.871531E-5	7.306122E-5
191.040650	1569.260040	0.000102	2.919016E-5	7.329785E-5
191.040750	1569.259218	0.000101	2.758422E-5	7.349876E-5
191.040850	1569.258397	0.000102	2.771984E-5	7.399211E-5
191.040950	1569.257575	0.000108	2.956381E-5	7.854186E-5
191.041050	1569.256754	0.000104	2.966293E-5	7.462467E-5
191.041150	1569.255933	0.000102	2.755821E-5	7.416828E-5
191.041250	1569.255111	0.000102	2.565776E-5	7.632692E-5
191.041350	1569.254290	0.000109	2.742649E-5	8.155559E-5
191.041450	1569.253468	0.000109	2.730527E-5	8.137362E-5
191.041550	1569.252647	0.000100	2.667557E-5	7.372612E-5
191.041650	1569.251825	9.943350E-5	2.626016E-5	7.315356E-5
191.041750	1569.251004	0.000104	2.800148E-5	7.562973E-5
191.041850	1569.250183	0.000107	2.891749E-5	7.831943E-5
191.041950	1569.249361	0.000106	2.909503E-5	7.652350E-5
191.042050	1569.248540	0.000102	2.833911E-5	7.369466E-5
191.042150	1569.247718	0.000103	2.744547E-5	7.521770E-5
191.042250	1569.246897	0.000101	2.602610E-5	7.487753E-5
191.042350	1569.246076	9.583722E-5	2.587663E-5	6.995880E-5
191.042450	1569.245254	9.456499E-5	2.657822E-5	6.796702E-5
191.042550	1569.244433	9.637782E-5	2.714361E-5	6.923628E-5
191.042650	1569.243611	9.630029E-5	2.573799E-5	7.053598E-5
191.042750	1569.242790	9.697988E-5	2.589992E-5	7.106342E-5
191.042850	1569.241968	9.662018E-5	2.578670E-5	7.080695E-5
191.042950	1569.241147	0.000101	2.695973E-5	7.407123E-5
191.043050	1569.240326	0.000101	2.773332E-5	7.286328E-5
191.043150	1569.239504	9.952342E-5	2.829079E-5	7.123787E-5
191.043250	1569.238683	9.813666E-5	2.889145E-5	6.924467E-5
191.043350	1569.237861	9.574045E-5	2.783449E-5	6.791957E-5
191.043450	1569.237040	9.519081E-5	2.688914E-5	6.829939E-5
191.043550	1569.236219	9.819172E-5	2.676250E-5	7.142403E-5
191.043650	1569.235397	9.763564E-5	2.636942E-5	7.125593E-5
191.043750	1569.234576	9.893677E-5	2.727694E-5	7.165644E-5
191.043850	1569.233754	9.598653E-5	2.662364E-5	6.933167E-5
191.043950	1569.232933	9.299636E-5	2.503273E-5	6.794013E-5
191.044050	1569.232112	9.307875E-5	2.586207E-5	6.720667E-5
191.044150	1569.231290	9.065097E-5	2.773184E-5	6.292029E-5
191.044250	1569.230469	9.242665E-5	2.771704E-5	6.467236E-5
191.044350	1569.229647	9.511485E-5	2.717024E-5	6.791555E-5
191.044450	1569.228826	9.420925E-5	2.590382E-5	6.830887E-5
191.044550	1569.228005	9.264108E-5	2.705399E-5	6.560626E-5
191.044650	1569.227183	9.496042E-5	2.895027E-5	6.603313E-5
191.044750	1569.226362	9.602896E-5	2.635208E-5	6.965711E-5
191.044850	1569.225540	9.578961E-5	2.446396E-5	7.132947E-5
191.044950	1569.224719	9.326978E-5	2.486568E-5	6.840944E-5
191.045050	1569.223898	8.751335E-5	2.402010E-5	6.347680E-5
191.045150	1569.223076	9.038792E-5	2.546040E-5	6.495562E-5
191.045250	1569.222255	9.434222E-5	2.588824E-5	6.845822E-5
191.045350	1569.221434	9.393377E-5	2.520171E-5	6.871416E-5
191.045450	1569.220612	8.965892E-5	2.394643E-5	6.566741E-5
191.045550	1569.219791	8.976450E-5	2.400131E-5	6.574459E-5
191.045650	1569.218969	9.116670E-5	2.631043E-5	6.483189E-5
191.045750	1569.218148	9.245447E-5	2.662083E-5	6.581569E-5
191.045850	1569.217327	9.488376E-5	2.567019E-5	6.920199E-5
191.045950	1569.216505	9.412567E-5	2.618487E-5	6.792272E-5
191.046050	1569.215684	9.359384E-5	2.594142E-5	6.765689E-5
191.046150	1569.214862	9.380825E-5	2.603347E-5	6.780070E-5
191.046250	1569.214041	9.051622E-5	2.701194E-5	6.349675E-5
191.046350	1569.213220	9.127203E-5	2.601328E-5	6.522418E-5
191.046450	1569.212398	9.412222E-5	2.603881E-5	6.809692E-5
191.046550	1569.211577	9.768914E-5	2.506427E-5	7.260849E-5
191.046650	1569.210756	9.212609E-5	2.440459E-5	6.769090E-5
191.046750	1569.209934	9.159063E-5	2.572082E-5	6.585420E-5
191.046850	1569.209113	8.941455E-5	2.480533E-5	6.458484E-5
191.046950	1569.208291	8.960270E-5	2.428263E-5	6.530756E-5
191.047050	1569.207470	9.352692E-5	2.586286E-5	6.764166E-5
191.047150	1569.206649	9.651136E-5	2.721327E-5	6.929913E-5
191.047250	1569.205827	9.652068E-5	2.716321E-5	6.934180E-5
191.047350	1569.205006	9.618816E-5	2.730749E-5	6.887683E-5
191.047450	1569.204185	9.374738E-5	2.760063E-5	6.614194E-5
191.047550	1569.203363	9.150350E-5	2.708891E-5	6.440749E-5
191.047650	1569.202542	9.252898E-5	2.510214E-5	6.741340E-5
191.047750	1569.201721	9.405555E-5	2.409090E-5	6.997960E-5
191.047850	1569.200899	8.997553E-5	2.348694E-5	6.652290E-5
191.047950	1569.200078	9.279730E-5	2.480604E-5	6.800268E-5
191.048050	1569.199256	9.511665E-5	2.583693E-5	6.928321E-5
191.048150	1569.198435	9.512815E-5	2.597226E-5	6.915929E-5
191.048250	1569.197614	9.505760E-5	2.575383E-5	6.929189E-5
191.048350	1569.196792	9.126385E-5	2.687464E-5	6.438550E-5
191.048450	1569.195971	9.156382E-5	2.728551E-5	6.429522E-5
191.048550	1569.195150	9.317790E-5	2.627596E-5	6.688420E-5
191.048650	1569.194328	9.106190E-5	2.565810E-5	6.540152E-5
191.048750	1569.193507	8.945730E-5	2.519144E-5	6.426221E-5
191.048850	1569.192686	9.175889E-5	2.471976E-5	6.706026E-5
191.048950	1569.191864	9.440073E-5	2.412493E-5	7.025357E-5
191.049050	1569.191043	8.993101E-5	2.390912E-5	6.601673E-5
191.049150	1569.190221	8.862285E-5	2.619214E-5	6.243829E-5
191.049250	1569.189400	8.734638E-5	2.594463E-5	6.144018E-5
191.049350	1569.188579	8.779321E-5	2.460262E-5	6.318023E-5
191.049450	1569.187757	9.272306E-5	2.560805E-5	6.708951E-5
191.049550	1569.186936	9.122420E-5	2.452873E-5	6.671184E-5
191.049650	1569.186115	8.846185E-5	2.320970E-5	6.523612E-5
191.049750	1569.185293	8.548727E-5	2.324112E-5	6.226160E-5
191.049850	1569.184472	8.695482E-5	2.341083E-5	6.353669E-5
191.049950	1569.183651	8.768888E-5	2.328416E-5	6.440739E-5
191.050050	1569.182829	8.777566E-5	2.535495E-5	6.241205E-5
191.050150	1569.182008	8.847007E-5	2.494135E-5	6.356222E-5
191.050250	1569.181187	8.871213E-5	2.366241E-5	6.506198E-5
191.050350	1569.180365	8.894004E-5	2.439540E-5	6.455313E-5
191.050450	1569.179544	9.098753E-5	2.502376E-5	6.595930E-5
191.050550	1569.178723	8.666979E-5	2.331362E-5	6.334401E-5
191.050650	1569.177901	8.642968E-5	2.442711E-5	6.197560E-5
191.050750	1569.177080	9.239263E-5	2.539319E-5	6.699482E-5
191.050850	1569.176259	9.397196E-5	2.572804E-5	6.823111E-5
191.050950	1569.175437	8.652578E-5	2.581798E-5	6.069415E-5
191.051050	1569.174616	8.355622E-5	2.327125E-5	6.028297E-5
191.051150	1569.173795	8.411400E-5	2.378315E-5	6.032001E-5
191.051250	1569.172973	8.840512E-5	2.449962E-5	6.390258E-5
191.051350	1569.172152	8.314119E-5	2.231803E-5	6.083815E-5
191.051450	1569.171331	8.608164E-5	2.234504E-5	6.371704E-5
191.051550	1569.170509	8.948516E-5	2.296100E-5	6.650046E-5
191.051650	1569.169688	9.009243E-5	2.376513E-5	6.632623E-5
191.051750	1569.168867	9.248873E-5	2.341294E-5	6.906419E-5
191.051850	1569.168045	8.497781E-5	2.180314E-5	6.318295E-5
191.051950	1569.167224	8.349834E-5	2.178553E-5	6.169775E-5
191.052050	1569.166403	8.932858E-5	2.439855E-5	6.491458E-5
191.052150	1569.165581	8.342444E-5	2.242350E-5	6.100984E-5
191.052250	1569.164760	8.207264E-5	2.271265E-5	5.936941E-5
191.052350	1569.163939	8.160517E-5	2.419173E-5	5.741545E-5
191.052450	1569.163117	7.832620E-5	2.308224E-5	5.523432E-5
191.052550	1569.162296	8.245917E-5	2.373980E-5	5.871633E-5
191.052650	1569.161475	8.614516E-5	2.388247E-5	6.224263E-5
191.052750	1569.160653	8.432507E-5	2.266801E-5	6.164580E-5
191.052850	1569.159832	8.192881E-5	2.225643E-5	5.968201E-5
191.052950	1569.159011	8.545915E-5	2.262929E-5	6.282925E-5
191.053050	1569.158189	8.632706E-5	2.282315E-5	6.349725E-5
191.053150	1569.157368	8.476524E-5	2.347990E-5	6.127469E-5
191.053250	1569.156547	8.217492E-5	2.382030E-5	5.835804E-5
191.053350	1569.155725	8.226781E-5	2.389748E-5	5.839601E-5
191.053450	1569.154904	8.236755E-5	2.333254E-5	5.905585E-5
191.053550	1569.154083	8.675566E-5	2.313468E-5	6.361924E-5
191.053650	1569.153261	8.336457E-5	2.337013E-5	6.002271E-5
191.053750	1569.152440	8.187891E-5	2.401070E-5	5.787079E-5
191.053850	1569.151619	8.130624E-5	2.365099E-5	5.765547E-5
191.053950	1569.150797	8.363142E-5	2.294930E-5	6.069368E-5
191.054050	1569.149976	8.886348E-5	2.335619E-5	6.548858E-5
191.054150	1569.149155	8.676162E-5	2.428479E-5	6.247917E-5
191.054250	1569.148334	8.106125E-5	2.318205E-5	5.788763E-5
191.054350	1569.147512	8.256148E-5	2.329384E-5	5.924261E-5
191.054450	1569.146691	8.316974E-5	2.401442E-5	5.917781E-5
191.054550	1569.145870	8.512618E-5	2.497881E-5	6.015576E-5
191.054650	1569.145048	8.786246E-5	2.517674E-5	6.265522E-5
191.054750	1569.144227	8.773507E-5	2.538944E-5	6.232392E-5
191.054850	1569.143406	8.539810E-5	2.435378E-5	6.102980E-5
191.054950	1569.142584	8.806804E-5	2.425769E-5	6.381216E-5
191.055050	1569.141763	8.866224E-5	2.375565E-5	6.495469E-5
191.055150	1569.140942	8.887260E-5	2.290882E-5	6.594070E-5
191.055250	1569.140120	8.872266E-5	2.363818E-5	6.507829E-5
191.055350	1569.139299	8.953358E-5	2.493688E-5	6.456275E-5
191.055450	1569.138478	9.082489E-5	2.447305E-5	6.633850E-5
191.055550	1569.137657	8.934828E-5	2.389418E-5	6.546424E-5
191.055650	1569.136835	8.417678E-5	2.506083E-5	5.913236E-5
191.055750	1569.136014	8.370060E-5	2.429155E-5	5.941404E-5
191.055850	1569.135193	8.788521E-5	2.424856E-5	6.362417E-5
191.055950	1569.134371	9.294340E-5	2.468875E-5	6.826090E-5
191.056050	1569.133550	9.391066E-5	2.440478E-5	6.952057E-5
191.056150	1569.132729	9.106575E-5	2.451528E-5	6.655581E-5
191.056250	1569.131907	9.220480E-5	2.520779E-5	6.698283E-5
191.056350	1569.131086	9.386721E-5	2.551721E-5	6.837858E-5
191.056450	1569.130265	9.176752E-5	2.399077E-5	6.777713E-5
191.056550	1569.129444	9.230018E-5	2.448999E-5	6.783550E-5
191.056650	1569.128622	9.205186E-5	2.492634E-5	6.711936E-5
191.056750	1569.127801	9.195130E-5	2.634144E-5	6.556788E-5
191.056850	1569.126980	9.151638E-5	2.580884E-5	6.568196E-5
191.056950	1569.126158	9.172584E-5	2.530849E-5	6.639992E-5
191.057050	1569.125337	9.469466E-5	2.574446E-5	6.893635E-5
191.057150	1569.124516	9.845930E-5	2.584092E-5	7.260871E-5
191.057250	1569.123695	9.642512E-5	2.745060E-5	6.896745E-5
191.057350	1569.122873	9.264426E-5	2.663379E-5	6.597976E-5
191.057450	1569.122052	9.216117E-5	2.706983E-5	6.508161E-5
191.057550	1569.121231	9.352954E-5	2.570195E-5	6.778982E-5
191.057650	1569.120409	9.133232E-5	2.544617E-5	6.589877E-5
191.057750	1569.119588	9.265981E-5	2.570608E-5	6.693271E-5
191.057850	1569.118767	9.491253E-5	2.587781E-5	6.904000E-5
191.057950	1569.117946	9.614261E-5	2.673037E-5	6.939220E-5
191.058050	1569.117124	9.647133E-5	2.624141E-5	7.022568E-5
191.058150	1569.116303	0.000104	2.661453E-5	7.747766E-5
191.058250	1569.115482	0.000107	2.840480E-5	7.818081E-5
191.058350	1569.114661	0.000106	2.883050E-5	7.677006E-5
191.058450	1569.113839	0.000103	2.919449E-5	7.396406E-5
191.058550	1569.113018	0.000103	2.994583E-5	7.271115E-5
191.058650	1569.112197	9.983503E-5	2.912929E-5	7.069577E-5
191.058750	1569.111375	0.000102	2.972249E-5	7.198449E-5
191.058850	1569.110554	0.000105	3.148322E-5	7.379785E-5
191.058950	1569.109733	0.000107	3.093821E-5	7.632809E-5
191.059050	1569.108912	0.000105	2.865567E-5	7.661487E-5
191.059150	1569.108090	0.000101	2.816689E-5	7.286997E-5
191.059250	1569.107269	0.000106	2.847589E-5	7.743928E-5
191.059350	1569.106448	0.000106	2.741280E-5	7.828822E-5
191.059450	1569.105627	9.542492E-5	2.525235E-5	7.017759E-5
191.059550	1569.104805	9.094214E-5	2.527123E-5	6.567479E-5
191.059650	1569.103984	9.688474E-5	2.879322E-5	6.808721E-5
191.059750	1569.103163	0.000100	3.066841E-5	6.966579E-5
191.059850	1569.102341	0.000103	2.905243E-5	7.405160E-5
191.059950	1569.101520	0.000103	2.927605E-5	7.357226E-5
191.060050	1569.100699	0.000103	2.911267E-5	7.369188E-5
191.060150	1569.099878	0.000105	2.832039E-5	7.688418E-5
191.060250	1569.099056	0.000104	2.718873E-5	7.685343E-5
191.060350	1569.098235	0.000105	2.686245E-5	7.772295E-5
191.060450	1569.097414	0.000102	2.836429E-5	7.356961E-5
191.060550	1569.096593	0.000104	2.946625E-5	7.417981E-5
191.060650	1569.095771	0.000108	3.032474E-5	7.799019E-5
191.060750	1569.094950	0.000109	2.895977E-5	8.040983E-5
191.060850	1569.094129	0.000110	2.868730E-5	8.129140E-5
191.060950	1569.093308	0.000108	3.138094E-5	7.646068E-5
191.061050	1569.092486	0.000109	3.038143E-5	7.867005E-5
191.061150	1569.091665	0.000104	2.814403E-5	7.536307E-5
191.061250	1569.090844	0.000104	2.851722E-5	7.584177E-5
191.061350	1569.090023	0.000107	2.828231E-5	7.892748E-5
191.061450	1569.089201	0.000109	2.893448E-5	7.958296E-5
191.061550	1569.088380	0.000107	2.755895E-5	7.948179E-5
191.061650	1569.087559	0.000107	2.795067E-5	7.887011E-5
191.061750	1569.086738	0.000106	2.813815E-5	7.742256E-5
191.061850	1569.085916	0.000110	2.775685E-5	8.226504E-5
191.061950	1569.085095	0.000106	2.845180E-5	7.766115E-5
191.062050	1569.084274	0.000100	2.756671E-5	7.283089E-5
191.062150	1569.083453	0.000104	2.904397E-5	7.533594E-5
191.062250	1569.082631	0.000104	3.011847E-5	7.432310E-5
191.062350	1569.081810	0.000103	3.006197E-5	7.332902E-5
191.062450	1569.080989	0.000103	2.841179E-5	7.475120E-5
191.062550	1569.080168	9.870287E-5	2.844767E-5	7.021768E-5
191.062650	1569.079346	9.911075E-5	2.982571E-5	6.927118E-5
191.062750	1569.078525	0.000105	2.962348E-5	7.505233E-5
191.062850	1569.077704	0.000105	2.792616E-5	7.751727E-5
191.062950	1569.076883	0.000104	2.697297E-5	7.686061E-5
191.063050	1569.076062	0.000102	2.819141E-5	7.390956E-5
191.063150	1569.075240	0.000104	2.954205E-5	7.478251E-5
191.063250	1569.074419	0.000105	2.746484E-5	7.725721E-5
191.063350	1569.073598	0.000104	2.781249E-5	7.631661E-5
191.063450	1569.072777	0.000110	3.251372E-5	7.730845E-5
191.063550	1569.071955	0.000112	3.095261E-5	8.106840E-5
191.063650	1569.071134	0.000105	2.935582E-5	7.601132E-5
191.063750	1569.070313	0.000110	3.084939E-5	7.866750E-5
191.063850	1569.069492	0.000113	3.014130E-5	8.304176E-5
191.063950	1569.068670	0.000108	2.943689E-5	7.878406E-5
191.064050	1569.067849	0.000107	3.074152E-5	7.596240E-5
191.064150	1569.067028	0.000104	2.895767E-5	7.486292E-5
191.064250	1569.066207	0.000101	2.831950E-5	7.267104E-5
191.064350	1569.065386	0.000104	3.027309E-5	7.407415E-5
191.064450	1569.064564	0.000103	2.833352E-5	7.452097E-5
191.064550	1569.063743	0.000105	2.904702E-5	7.615361E-5
191.064650	1569.062922	0.000104	2.846054E-5	7.515164E-5
191.064750	1569.062101	9.874072E-5	2.784723E-5	7.086923E-5
191.064850	1569.061279	9.871049E-5	2.798815E-5	7.068133E-5
191.064950	1569.060458	0.000101	2.720470E-5	7.330409E-5
191.065050	1569.059637	0.000105	2.698600E-5	7.799955E-5
191.065150	1569.058816	0.000109	3.049945E-5	7.828204E-5
191.065250	1569.057995	0.000108	3.145136E-5	7.698791E-5
191.065350	1569.057173	0.000110	3.025162E-5	7.999263E-5
191.065450	1569.056352	0.000106	2.911764E-5	7.652425E-5
191.065550	1569.055531	0.000104	2.919997E-5	7.443645E-5
191.065650	1569.054710	0.000101	2.826021E-5	7.309879E-5
191.065750	1569.053889	0.000103	2.878970E-5	7.385214E-5
191.065850	1569.053067	0.000105	2.809172E-5	7.666097E-5
191.065950	1569.052246	0.000104	2.717961E-5	7.646939E-5
191.066050	1569.051425	0.000106	2.869700E-5	7.710222E-5
191.066150	1569.050604	0.000107	3.047413E-5	7.685707E-5
191.066250	1569.049782	0.000101	2.991428E-5	7.130014E-5
191.066350	1569.048961	9.831411E-5	2.954956E-5	6.875794E-5
191.066450	1569.048140	0.000101	2.912689E-5	7.141296E-5
191.066550	1569.047319	0.000101	2.996516E-5	7.125650E-5
191.066650	1569.046498	0.000100	2.959992E-5	7.048750E-5
191.066750	1569.045676	0.000100	2.869487E-5	7.171026E-5
191.066850	1569.044855	0.000107	2.952568E-5	7.736211E-5
191.066950	1569.044034	0.000104	2.824305E-5	7.573391E-5
191.067050	1569.043213	0.000102	2.854220E-5	7.307670E-5
191.067150	1569.042392	0.000106	2.736937E-5	7.812425E-5
191.067250	1569.041570	0.000106	2.683676E-5	7.959778E-5
191.067350	1569.040749	0.000106	2.871407E-5	7.740586E-5
191.067450	1569.039928	0.000104	3.014250E-5	7.368232E-5
191.067550	1569.039107	0.000103	3.006972E-5	7.288409E-5
191.067650	1569.038286	0.000107	3.115683E-5	7.607549E-5
191.067750	1569.037464	0.000106	2.974675E-5	7.673801E-5
191.067850	1569.036643	0.000102	2.703631E-5	7.461701E-5
191.067950	1569.035822	0.000103	2.888667E-5	7.369519E-5
191.068050	1569.035001	0.000100	2.928677E-5	7.112809E-5
191.068150	1569.034180	0.000104	2.814255E-5	7.573342E-5
191.068250	1569.033358	0.000104	2.802010E-5	7.630934E-5
191.068350	1569.032537	0.000103	2.809271E-5	7.472402E-5
191.068450	1569.031716	0.000107	2.912526E-5	7.803475E-5
191.068550	1569.030895	0.000105	2.901303E-5	7.634934E-5
191.068650	1569.030074	9.836930E-5	2.827607E-5	7.010870E-5
191.068750	1569.029253	9.793153E-5	2.798821E-5	6.994770E-5
191.068850	1569.028431	0.000104	2.966955E-5	7.388447E-5
191.068950	1569.027610	0.000104	2.927758E-5	7.480121E-5
191.069050	1569.026789	9.857352E-5	2.750282E-5	7.104881E-5
191.069150	1569.025968	0.000101	2.744578E-5	7.314983E-5
191.069250	1569.025147	0.000109	2.935538E-5	7.982132E-5
191.069350	1569.024325	0.000101	2.780536E-5	7.350278E-5
191.069450	1569.023504	9.513037E-5	2.772257E-5	6.738072E-5
191.069550	1569.022683	0.000100	2.871622E-5	7.146585E-5
191.069650	1569.021862	9.935056E-5	2.801763E-5	7.133663E-5
191.069750	1569.021041	9.998948E-5	2.886528E-5	7.111704E-5
191.069850	1569.020220	0.000101	2.766286E-5	7.335032E-5
191.069950	1569.019398	9.896424E-5	2.759256E-5	7.135237E-5
191.070050	1569.018577	9.622762E-5	2.719140E-5	6.902861E-5
191.070150	1569.017756	0.000104	2.804666E-5	7.624573E-5
191.070250	1569.016935	0.000104	2.696252E-5	7.662076E-5
191.070350	1569.016114	9.816482E-5	2.527544E-5	7.290439E-5
191.070450	1569.015293	0.000102	2.685667E-5	7.485744E-5
191.070550	1569.014471	0.000101	2.781664E-5	7.324300E-5
191.070650	1569.013650	0.000100	2.905641E-5	7.095372E-5
191.070750	1569.012829	9.996593E-5	2.785800E-5	7.209700E-5
191.070850	1569.012008	9.945960E-5	2.666487E-5	7.278376E-5
191.070950	1569.011187	9.895141E-5	2.763777E-5	7.131692E-5
191.071050	1569.010366	9.954303E-5	2.849267E-5	7.103488E-5
191.071150	1569.009544	0.000102	2.953809E-5	7.237669E-5
191.071250	1569.008723	0.000102	2.761974E-5	7.453632E-5
191.071350	1569.007902	0.000101	2.605169E-5	7.496398E-5
191.071450	1569.007081	9.483955E-5	2.647906E-5	6.834385E-5
191.071550	1569.006260	9.550970E-5	2.668396E-5	6.881301E-5
191.071650	1569.005439	9.927826E-5	2.670831E-5	7.253584E-5
191.071750	1569.004617	9.953553E-5	2.739386E-5	7.212261E-5
191.071850	1569.003796	9.584928E-5	2.701535E-5	6.879294E-5
191.071950	1569.002975	9.465016E-5	2.756578E-5	6.708124E-5
191.072050	1569.002154	9.645412E-5	2.869632E-5	6.775348E-5
191.072150	1569.001333	9.668430E-5	2.877792E-5	6.789366E-5
191.072250	1569.000512	9.571859E-5	2.785736E-5	6.783499E-5
191.072350	1568.999690	9.852194E-5	2.762988E-5	7.087562E-5
191.072450	1568.998869	0.000102	2.808200E-5	7.417988E-5
191.072550	1568.998048	9.863006E-5	2.582514E-5	7.282329E-5
191.072650	1568.997227	0.000102	2.609446E-5	7.634221E-5
191.072750	1568.996406	0.000101	2.698075E-5	7.416084E-5
191.072850	1568.995585	9.785993E-5	2.901553E-5	6.882972E-5
191.072950	1568.994764	9.461767E-5	2.736650E-5	6.724541E-5
191.073050	1568.993942	9.260757E-5	2.545869E-5	6.715261E-5
191.073150	1568.993121	9.118865E-5	2.609109E-5	6.509682E-5
191.073250	1568.992300	9.151922E-5	2.530840E-5	6.621068E-5
191.073350	1568.991479	9.153739E-5	2.509657E-5	6.643471E-5
191.073450	1568.990658	9.020394E-5	2.586684E-5	6.432597E-5
191.073550	1568.989837	9.354176E-5	2.654945E-5	6.698839E-5
191.073650	1568.989015	9.286746E-5	2.540252E-5	6.742797E-5
191.073750	1568.988194	9.249751E-5	2.574805E-5	6.673787E-5
191.073850	1568.987373	9.145579E-5	2.545184E-5	6.597676E-5
191.073950	1568.986552	9.037071E-5	2.552144E-5	6.483226E-5
191.074050	1568.985731	9.006085E-5	2.534914E-5	6.470118E-5
191.074150	1568.984910	9.913404E-5	2.723486E-5	7.191122E-5
191.074250	1568.984089	0.000102	2.767467E-5	7.401221E-5
191.074350	1568.983268	9.628128E-5	2.576357E-5	7.054293E-5
191.074450	1568.982446	9.434974E-5	2.441897E-5	6.992331E-5
191.074550	1568.981625	9.263372E-5	2.426183E-5	6.834889E-5
191.074650	1568.980804	8.961899E-5	2.440564E-5	6.521025E-5
191.074750	1568.979983	9.038088E-5	2.578670E-5	6.457981E-5
191.074850	1568.979162	9.014039E-5	2.624310E-5	6.388959E-5
191.074950	1568.978341	9.213217E-5	2.762088E-5	6.451650E-5
191.075050	1568.977520	8.962370E-5	2.675264E-5	6.287396E-5
191.075150	1568.976698	8.607863E-5	2.347658E-5	6.262708E-5
191.075250	1568.975877	9.027455E-5	2.400343E-5	6.626193E-5
191.075350	1568.975056	9.130370E-5	2.658676E-5	6.471004E-5
191.075450	1568.974235	9.271058E-5	2.703896E-5	6.567274E-5
191.075550	1568.973414	9.185944E-5	2.732957E-5	6.454898E-5
191.075650	1568.972593	9.244111E-5	2.669699E-5	6.575438E-5
191.075750	1568.971772	9.201611E-5	2.669362E-5	6.530561E-5
191.075850	1568.970951	9.220495E-5	2.653557E-5	6.563747E-5
191.075950	1568.970129	9.164445E-5	2.648432E-5	6.513933E-5
